0.0,-43.38970184,
1.2207032E3,-45.38970184,
2.4414064E3,-58.989700317,
3.66210955E3,-60.589702606,
4.88281273E3,-65.789703369,
6.10351591E3,-66.989700317,
7.32421910E3,-66.989700317,
8.544922281E3,-66.989700317,
9.765625464E3,-66.989700317,
10.9863286E3,-65.789703369,
12.2070318E3,-66.989700317,
13.4277350E3,-66.989700317,
14.6484382E3,-66.989700317,
15.8691414E3,-66.989700317,
17.0898446E3,-66.989700317,
18.3105477E3,-66.989700317,
19.5312509E3,-61.789699554,
20.75195411E3,-61.789699554,
21.97265729E3,-65.789703369,
23.19336048E3,-62.989700317,
24.41406366E3,-66.989700317,
25.63476684E3,-66.989700317,
26.85547003E3,-60.589702606,
28.07617321E3,-63.389701843,
29.29687639E3,-66.989700317,
30.51757957E3,-66.989700317,
31.73828276E3,-62.989700317,
32.95898594E3,-63.389701843,
34.17968912E3,-66.989700317,
35.40039231E3,-66.989700317,
36.62109549E3,-66.989700317,
37.84179867E3,-66.989700317,
39.06250186E3,-66.989700317,
40.28320504E3,-65.789703369,
41.50390822E3,-63.389701843,
42.72461140E3,-66.989700317,
43.94531459E3,-66.989700317,
45.16601777E3,-66.989700317,
46.38672095E3,-65.789703369,
47.60742414E3,-66.989700317,
48.82812732E3,-65.789703369,
50.04883050E3,-63.789699554,
51.26953369E3,-65.789703369,
52.49023687E3,-66.989700317,
53.71094005E3,-66.989700317,
54.931643234E3,-63.789699554,
56.152346417E3,-66.989700317,
57.373049600E3,-66.989700317,
58.593752783E3,-66.989700317,
59.814455966E3,-66.989700317,
61.035159149E3,-66.989700317,
62.255862332E3,-66.989700317,
63.476565515E3,-65.789703369,
64.697268698E3,-66.989700317,
65.917971881E3,-62.989700317,
67.138675064E3,-63.389701843,
68.359378247E3,-66.989700317,
69.580081430E3,-60.989700317,
70.800784613E3,-65.789703369,
72.021487796E3,-66.989700317,
73.242190979E3,-66.989700317,
74.462894162E3,-59.789699554,
75.683597345E3,-58.989700317,
76.904300528E3,-66.989700317,
78.125003711E3,-65.789703369,
79.345706894E3,-66.989700317,
80.566410077E3,-66.989700317,
81.787113260E3,-66.989700317,
83.007816443E3,-62.989700317,
84.228519626E3,-63.389701843,
85.449222809E3,-66.989700317,
86.669925992E3,-63.389701843,
87.890629175E3,-66.989700317,
89.111332358E3,-62.989700317,
90.332035541E3,-63.789699554,
91.552738724E3,-66.989700317,
92.773441907E3,-63.789699554,
93.994145089E3,-63.789699554,
95.214848272E3,-59.789699554,
96.435551455E3,-50.98970032,
97.656254638E3,-39.38970184,
98.876957821E3,-7.789700031,
100.0976610E3,-2.98969984,
101.3183642E3,-9.789700508,
102.5390674E3,-41.78969955,
103.7597706E3,-56.989700317,
104.9804737E3,-56.989700317,
106.2011769E3,-61.789699554,
107.4218801E3,-65.789703369,
108.6425833E3,-66.989700317,
109.8632865E3,-62.989700317,
111.0839897E3,-62.989700317,
112.3046928E3,-62.989700317,
113.5253960E3,-65.789703369,
114.7460992E3,-61.789699554,
115.9668024E3,-65.789703369,
117.1875056E3,-61.789699554,
118.4082087E3,-63.789699554,
119.6289119E3,-65.789703369,
120.8496151E3,-66.989700317,
122.0703183E3,-61.789699554,
123.2910215E3,-66.989700317,
124.5117247E3,-66.989700317,
125.7324278E3,-66.989700317,
126.9531310E3,-66.989700317,
128.1738342E3,-66.989700317,
129.3945374E3,-66.989700317,
130.6152406E3,-59.789699554,
131.8359438E3,-60.589702606,
133.0566469E3,-66.989700317,
134.2773501E3,-65.789703369,
135.4980533E3,-63.789699554,
136.7187565E3,-63.389701843,
137.9394597E3,-66.989700317,
139.1601629E3,-65.789703369,
140.3808660E3,-66.989700317,
141.6015692E3,-66.989700317,
142.8222724E3,-66.989700317,
144.0429756E3,-66.989700317,
145.2636788E3,-63.389701843,
146.4843820E3,-58.989700317,
147.7050851E3,-62.989700317,
148.92578832E3,-66.989700317,
150.14649151E3,-62.989700317,
151.36719469E3,-58.989700317,
152.58789787E3,-65.789703369,
153.80860106E3,-66.989700317,
155.02930424E3,-60.589702606,
156.25000742E3,-60.989700317,
157.47071060E3,-66.989700317,
158.69141379E3,-66.989700317,
159.91211697E3,-66.989700317,
161.13282015E3,-66.989700317,
162.35352334E3,-62.989700317,
163.57422652E3,-66.989700317,
164.79492970E3,-66.989700317,
166.01563289E3,-66.989700317,
167.23633607E3,-66.989700317,
168.45703925E3,-66.989700317,
169.67774243E3,-66.989700317,
170.89844562E3,-65.789703369,
172.11914880E3,-66.989700317,
173.33985198E3,-62.989700317,
174.56055517E3,-63.389701843,
175.78125835E3,-63.789699554,
177.00196153E3,-66.989700317,
178.22266472E3,-66.989700317,
179.44336790E3,-65.789703369,
180.66407108E3,-58.989700317,
181.88477426E3,-58.989700317,
183.10547745E3,-65.789703369,
184.32618063E3,-66.989700317,
185.54688381E3,-66.989700317,
186.76758700E3,-66.989700317,
187.98829018E3,-66.989700317,
189.20899336E3,-62.989700317,
190.42969654E3,-63.389701843,
191.65039973E3,-66.989700317,
192.87110291E3,-66.989700317,
194.09180609E3,-66.989700317,
195.31250928E3,-65.789703369,
196.53321246E3,-66.989700317,
197.75391564E3,-66.989700317,
198.97461883E3,-65.789703369,
200.19532201E3,-60.589702606,
201.41602519E3,-58.989700317,
202.63672837E3,-63.389701843,
203.85743156E3,-66.989700317,
205.07813474E3,-62.989700317,
206.29883792E3,-63.789699554,
207.51954111E3,-59.789699554,
208.74024429E3,-61.789699554,
209.96094747E3,-66.989700317,
211.18165066E3,-65.789703369,
212.40235384E3,-65.789703369,
213.62305702E3,-61.789699554,
