0.0,-44.98970032,
122.0703183E3,-46.58969879,
244.14063660E3,-58.189701080,
366.21095489E3,-66.989700317,
488.281273192E3,-66.989700317,
610.351591490E3,-60.589702606,
732.421909788E3,-63.389701843,
854.492228086E3,-66.989700317,
976.562546384E3,-62.989700317,
1.0986327E6,-66.989700317,
1.2207031E6,-66.989700317,
1.3427735E6,-66.989700317,
1.4648437E6,-66.989700317,
1.5869140E6,-66.989700317,
1.7089844E6,-66.989700317,
1.8310547E6,-60.589702606,
1.9531250E6,-58.989700317,
2.0751952E6,-58.989700317,
2.1972655E6,-66.989700317,
2.3193360E6,-65.789703369,
2.4414062E6,-60.989700317,
2.5634765E6,-63.389701843,
2.6855470E6,-66.989700317,
2.80761724E6,-65.789703369,
2.92968749E6,-62.989700317,
3.05175774E6,-66.989700317,
3.17382799E6,-65.789703369,
3.29589849E6,-66.989700317,
3.41796874E6,-66.989700317,
3.54003899E6,-65.789703369,
3.66210949E6,-63.789699554,
3.78417974E6,-63.789699554,
3.90624999E6,-65.789703369,
4.02832024E6,-65.789703369,
4.15039049E6,-65.789703369,
4.27246099E6,-63.389701843,
4.39453099E6,-65.789703369,
4.51660149E6,-66.989700317,
4.63867199E6,-65.789703369,
4.76074199E6,-66.989700317,
4.88281249E6,-66.989700317,
5.00488299E6,-60.589702606,
5.12695299E6,-59.789699554,
5.24902349E6,-66.989700317,
5.37109399E6,-65.789703369,
5.49316399E6,-65.789703369,
5.61523449E6,-66.989700317,
5.73730449E6,-66.989700317,
5.85937499E6,-63.389701843,
5.98144548E6,-60.989700317,
6.10351548E6,-61.789699554,
6.22558598E6,-65.789703369,
6.34765598E6,-65.789703369,
6.46972648E6,-65.789703369,
6.59179698E6,-61.789699554,
6.71386698E6,-60.989700317,
6.83593748E6,-60.589702606,
6.95800798E6,-66.989700317,
7.08007798E6,-66.989700317,
7.20214848E6,-60.589702606,
7.32421898E6,-65.789703369,
7.446288981E6,-55.789699554,
7.568359481E6,-48.58969879,
7.690429481E6,-53.38970184,
7.812499980E6,-66.989700317,
7.934570480E6,-63.389701843,
8.056640480E6,-66.989700317,
8.178710979E6,-66.989700317,
8.300780979E6,-66.989700317,
8.422851979E6,-65.789703369,
8.544921978E6,-65.789703369,
8.666991978E6,-65.789703369,
8.789061978E6,-62.989700317,
8.911132978E6,-66.989700317,
9.033202977E6,-65.789703369,
9.155272977E6,-57.789699554,
9.277343977E6,-59.789699554,
9.399413976E6,-63.789699554,
9.521483976E6,-58.189701080,
9.643554976E6,-51.38970184,
9.765624975E6,-39.38970184,
9.887694975E6,-7.789700031,
10.0097660E6,-2.98969984,
10.1318360E6,-9.789700508,
10.2539060E6,-41.38970184,
10.3759770E6,-54.18970108,
10.4980470E6,-58.989700317,
10.6201170E6,-63.389701843,
10.7421880E6,-65.789703369,
10.8642580E6,-66.989700317,
10.9863280E6,-65.789703369,
11.1083980E6,-60.589702606,
11.2304690E6,-61.789699554,
11.3525390E6,-65.789703369,
11.4746090E6,-66.989700317,
11.5966800E6,-66.989700317,
11.7187500E6,-66.989700317,
11.8408200E6,-66.989700317,
11.9628910E6,-63.789699554,
12.0849610E6,-62.989700317,
12.2070310E6,-60.589702606,
12.3291020E6,-65.789703369,
12.4511720E6,-63.789699554,
12.5732420E6,-55.789699554,
12.6953120E6,-57.389701843,
12.8173830E6,-60.589702606,
12.9394530E6,-65.789703369,
13.0615230E6,-65.789703369,
13.1835940E6,-66.989700317,
13.3056640E6,-63.789699554,
13.4277340E6,-66.989700317,
13.5498050E6,-63.789699554,
13.6718750E6,-65.789703369,
13.7939450E6,-66.989700317,
